respondent_id,xyz_vaccine_prob,seasonal_vaccine_prob
27638,0.09342101,0.43941757
27639,0.06815326,0.20086023
27640,0.77224714,0.66990316
27641,0.3741916,0.6026143
27642,0.28907785,0.58788294
27643,0.028750993,0.093635924
27644,0.128926,0.68262744
27645,0.09017701,0.15521295
27646,0.10186559,0.3389984
27647,0.16827743,0.11789883
27648,0.046190035,0.0877999
27649,0.047193173,0.47430858
27650,0.09479332,0.71975136
27651,0.17272173,0.87740076
27652,0.10419209,0.43316743
27653,0.031566117,0.08724152
27654,0.66745734,0.54992056
27655,0.107817784,0.24577866
27656,0.09598495,0.23612471
27657,0.31776312,0.16626784
27658,0.012351355,0.5085181
27659,0.023565188,0.043791257
27660,0.33408105,0.2883333
27661,0.13832903,0.052898154
27662,0.017054051,0.21869929
27663,0.1243655,0.88513935
27664,0.057530705,0.07034417
27665,0.72573876,0.6369553
27666,0.1496118,0.76141524
27667,0.043303214,0.1458648
27668,0.7211978,0.9607336
27669,0.106778696,0.85969174
27670,0.56342936,0.9098153
27671,0.2041656,0.9409884
27672,0.028899204,0.15378521
27673,0.032402836,0.13153507
27674,0.07316804,0.40864757
27675,0.35438856,0.6996114
27676,0.29106024,0.9328495
27677,0.072093025,0.13971244
27678,0.15176521,0.25255147
27679,0.14951026,0.5300336
27680,0.8118386,0.85708636
27681,0.008192302,0.061855912
27682,0.039100263,0.90401685
27683,0.13560979,0.6335839
27684,0.104122795,0.23162179
27685,0.02550394,0.03450141
27686,0.10294789,0.45124945
27687,0.021380775,0.042658202
27688,0.14930117,0.78824174
27689,0.7296572,0.9017515
27690,0.45419705,0.8507526
27691,0.5176224,0.81365585
27692,0.09052374,0.42808214
27693,0.052867074,0.65366894
27694,0.11496353,0.5922249
27695,0.16504708,0.46948183
27696,0.11371241,0.7213454
27697,0.6415555,0.78454185
27698,0.20433047,0.27654436
27699,0.013275386,0.14477834
27700,0.05425856,0.57638395
27701,0.34689745,0.44556648
27702,0.2595969,0.32930335
27703,0.03532207,0.04087607
27704,0.031070866,0.082697675
27705,0.7936173,0.76078534
27706,0.037878767,0.9142277
27707,0.008467433,0.4572394
27708,0.37213194,0.6210845
27709,0.26012135,0.17521037
27710,0.10853479,0.10802015
27711,0.8311206,0.9339305
27712,0.07825514,0.14356703
27713,0.024603557,0.06837898
27714,0.17209451,0.105677746
27715,0.8629733,0.7284937
27716,0.06666704,0.16049011
27717,0.055681974,0.13710496
27718,0.12370035,0.3412663
27719,0.00862622,0.05553133
27720,0.10425828,0.24828775
27721,0.61088145,0.3445702
27722,0.08302671,0.47418487
27723,0.29106024,0.85656965
27724,0.07790988,0.18827647
27725,0.042491935,0.42221853
27726,0.13559534,0.26939565
27727,0.17872041,0.9330524
27728,0.261375,0.46452367
27729,0.053338945,0.088896066
27730,0.7190133,0.8223186
27731,0.7881936,0.90396225
27732,0.0783636,0.9285003
27733,0.06353945,0.19906114
27734,0.09330661,0.46264938
27735,0.46750447,0.47382307
27736,0.20761147,0.23525363
27737,0.07782491,0.6149843
27738,0.40472445,0.90790373
27739,0.49719086,0.6897238
27740,0.08540482,0.21879564
27741,0.3361864,0.8463748
27742,0.098009445,0.47430858
27743,0.36344206,0.7056725
27744,0.042566944,0.25227416
27745,0.8826714,0.8463564
27746,0.088542975,0.7847455
27747,0.12257261,0.3463027
27748,0.29106024,0.14749846
27749,0.2616493,0.8118299
27750,0.1051102,0.31856656
27751,0.07904507,0.1961694
27752,0.64039063,0.84462017
27753,0.023202546,0.10661896
27754,0.16430587,0.83569354
27755,0.86889476,0.9506636
27756,0.13225128,0.21173647
27757,0.019309238,0.0723319
27758,0.017782079,0.8810099
27759,0.014790716,0.053833306
27760,0.67551666,0.7748121
27761,0.035325877,0.7117661
27762,0.02490129,0.085708365
27763,0.11236726,0.5832076
27764,0.19506182,0.57668173
27765,0.11445564,0.39310384
27766,0.7443954,0.81096375
27767,0.39836216,0.7949763
27768,0.03652452,0.092161156
27769,0.08709869,0.41410327
27770,0.08895422,0.7019253
27771,0.020829985,0.5595068
27772,0.7773087,0.8612978
27773,0.0681451,0.33597857
27774,0.22233887,0.23238559
27775,0.14199182,0.17770237
27776,0.016059658,0.050092276
27777,0.13352384,0.28320467
27778,0.2889064,0.2244901
27779,0.07277184,0.31073424
27780,0.10578882,0.7991421
27781,0.016997661,0.1286897
27782,0.8741206,0.964222
27783,0.103255115,0.64122653
27784,0.09603608,0.09722099
27785,0.09313181,0.113397114
27786,0.13367967,0.031062432
27787,0.12870212,0.25182703
27788,0.03754464,0.088607244
27789,0.7895136,0.82204616
27790,0.37672868,0.7975741
27791,0.112278275,0.19543143
27792,0.058775473,0.6932295
27793,0.10653289,0.14819176
27794,0.2402043,0.3018931
27795,0.53860635,0.7734891
27796,0.13007979,0.3757004
27797,0.3093755,0.49131525
27798,0.27117506,0.08357227
27799,0.091488265,0.10113479
27800,0.061289817,0.40794614
27801,0.020125084,0.1386605
27802,0.74218905,0.87488526
27803,0.005149742,0.020413851
27804,0.7183243,0.9477612
27805,0.071376674,0.1747479
27806,0.9263322,0.91647005
27807,0.24254489,0.7403242
27808,0.12202105,0.2700818
27809,0.7000214,0.9297514
27810,0.030842654,0.14476427
27811,0.0286536,0.11462899
27812,0.079406284,0.18904446
27813,0.19285418,0.3509303
27814,0.16474658,0.34168628
27815,0.11706917,0.57649434
27816,0.28940222,0.57199275
27817,0.11540674,0.27315474
27818,0.47431034,0.8266765
27819,0.15902987,0.2201886
27820,0.6731099,0.6915951
27821,0.16164494,0.19910817
27822,0.108821735,0.2554344
27823,0.26173705,0.3486071
27824,0.049346793,0.88560086
27825,0.18163186,0.11163582
27826,0.08833818,0.56696486
27827,0.061310835,0.16017914
27828,0.04796579,0.24934271
27829,0.02577558,0.09717607
27830,0.2930113,0.39547336
27831,0.14025815,0.38165313
27832,0.11392195,0.41004503
27833,0.15490416,0.19910197
27834,0.68966997,0.54960907
27835,0.5575691,0.9304656
27836,0.08876291,0.936668
27837,0.7901484,0.83823055
27838,0.047124296,0.52778757
27839,0.0383478,0.16652682
27840,0.29297662,0.5505336
27841,0.15992583,0.656163
27842,0.27029955,0.75123817
27843,0.05410991,0.68022794
27844,0.08450778,0.9130398
27845,0.090825595,0.73361516
27846,0.11639517,0.17548458
27847,0.03509266,0.48254776
27848,0.8173985,0.85280067
27849,0.083691396,0.8652997
27850,0.1657645,0.17898028
27851,0.5471335,0.20661607
27852,0.3634071,0.75438416
27853,0.10713515,0.16864105
27854,0.19421057,0.47744274
27855,0.22355205,0.5270251
27856,0.486767,0.90765303
27857,0.6630468,0.8290396
27858,0.6486883,0.8754411
27859,0.768252,0.881037
27860,0.11806038,0.71704996
27861,0.06364137,0.18890268
27862,0.08780168,0.44665444
27863,0.16562618,0.39225003
27864,0.13480827,0.43562695
27865,0.31895947,0.47430858
27866,0.64055985,0.78639525
27867,0.3673752,0.69676155
27868,0.63504016,0.86245805
27869,0.060484923,0.49774867
27870,0.24534367,0.060011413
27871,0.12461094,0.59683824
27872,0.0719865,0.064671695
27873,0.03693961,0.032877646
27874,0.32773536,0.69550437
27875,0.24736568,0.4638374
27876,0.029408917,0.07901303
27877,0.37770003,0.5252229
27878,0.07332,0.8214052
27879,0.07332169,0.7398637
27880,0.0103958035,0.08735267
27881,0.15519449,0.7105037
27882,0.12867919,0.6227028
27883,0.06808826,0.10829975
27884,0.15109628,0.24544016
27885,0.022951074,0.07931955
27886,0.15572406,0.16785383
27887,0.67630684,0.6524656
27888,0.022603113,0.3949754
27889,0.07030615,0.14319183
27890,0.22799556,0.4411072
27891,0.29029152,0.6472691
27892,0.07459407,0.07991859
27893,0.04815165,0.27132508
27894,0.1072272,0.30446395
27895,0.083134025,0.7502674
27896,0.05944676,0.4693691
27897,0.014989986,0.030620951
27898,0.055984586,0.05052852
27899,0.097931854,0.20028104
27900,0.33135685,0.8529647
27901,0.082951196,0.15716341
27902,0.026215877,0.2676084
27903,0.16401285,0.2224843
27904,0.18226133,0.104130335
27905,0.051478405,0.1270717
27906,0.106688574,0.7074578
27907,0.8714683,0.9313056
27908,0.17233314,0.7309953
27909,0.23409349,0.22724253
27910,0.2720951,0.5957243
27911,0.53155065,0.7842347
27912,0.11496118,0.65775967
27913,0.02445099,0.38099453
27914,0.03145873,0.50977683
27915,0.08798855,0.25863147
27916,0.06854886,0.47430858
27917,0.04413319,0.21477646
27918,0.19159439,0.9279978
27919,0.2962248,0.4769154
27920,0.04968839,0.88886833
27921,0.054854378,0.51853096
27922,0.28532165,0.49783954
27923,0.11251764,0.867545
27924,0.022460172,0.036802303
27925,0.004994054,0.044041093
27926,0.1940659,0.25989363
27927,0.04694101,0.12586907
27928,0.8203814,0.81715906
27929,0.026835218,0.9072894
27930,0.2599547,0.18799023
27931,0.7736362,0.8952966
27932,0.067215085,0.07930167
27933,0.012262285,0.26286262
27934,0.4262077,0.65635943
27935,0.15373278,0.79738057
27936,0.111475706,0.6361179
27937,0.79323524,0.8897955
27938,0.06265403,0.2371981
27939,0.028336216,0.08011997
27940,0.047019877,0.07253443
27941,0.09578676,0.23241465
27942,0.028717395,0.16623096
27943,0.12955345,0.6262654
27944,0.3050567,0.43841374
27945,0.5116049,0.29377472
27946,0.043707382,0.085282855
27947,0.5374758,0.8386572
27948,0.0070846486,0.0736687
27949,0.14438866,0.34264904
27950,0.046461843,0.82369715
27951,0.30807486,0.6571864
27952,0.047853034,0.9222989
27953,0.13687667,0.5410715
27954,0.11471997,0.7453501
27955,0.014585922,0.7658521
27956,0.6288215,0.7318938
27957,0.033088233,0.14040735
27958,0.51411104,0.8223859
27959,0.17363319,0.23807646
27960,0.1454234,0.6073381
27961,0.07247539,0.20997025
27962,0.67435515,0.89724696
27963,0.022879831,0.06882808
27964,0.018410524,0.06390974
27965,0.043867424,0.054914575
27966,0.5943103,0.6978379
27967,0.03930981,0.08732407
27968,0.06448302,0.4767987
27969,0.60399914,0.89754343
27970,0.10402726,0.15639989
27971,0.045908533,0.7348163
27972,0.07182696,0.36907476
27973,0.7171278,0.771461
27974,0.15842523,0.613196
27975,0.064459614,0.08147649
27976,0.09271136,0.13146523
27977,0.0184614,0.10468105
27978,0.110356264,0.26884082
27979,0.30888048,0.90593725
27980,0.023494724,0.04579904
27981,0.045398064,0.46121627
27982,0.15519245,0.7984542
27983,0.75003445,0.9519682
27984,0.1057912,0.24370769
27985,0.12662564,0.7889641
27986,0.86762244,0.93016225
27987,0.23617943,0.5605012
27988,0.03509542,0.6703985
27989,0.17153564,0.7117549
27990,0.044792645,0.4248251
27991,0.15138738,0.66149795
27992,0.0034051486,0.0064691934
27993,0.06728494,0.16109782
27994,0.538754,0.87184393
27995,0.21703868,0.72523606
27996,0.028810404,0.06249794
27997,0.12214885,0.28873175
27998,0.2026297,0.7350302
27999,0.2991011,0.831777
28000,0.046272516,0.09097836
28001,0.02004256,0.03037142
28002,0.009648514,0.02932207
28003,0.036841977,0.3683857
28004,0.17591934,0.61097455
28005,0.09701043,0.24872814
28006,0.15826896,0.36062774
28007,0.29016402,0.61843693
28008,0.009819855,0.817152
28009,0.097188264,0.40097845
28010,0.04224227,0.09069714
28011,0.02851532,0.47587654
28012,0.7875753,0.82690674
28013,0.418045,0.7494085
28014,0.05719017,0.089357294
28015,0.21829283,0.6594087
28016,0.55180454,0.779593
28017,0.10239063,0.22505298
28018,0.018167092,0.7624036
28019,0.092214815,0.13883862
28020,0.029510476,0.057156205
28021,0.2992219,0.4743738
28022,0.31151238,0.45055506
28023,0.36857927,0.46567357
28024,0.0165906,0.22930917
28025,0.7403748,0.7789505
28026,0.051491447,0.19832672
28027,0.2937128,0.7612413
28028,0.2089504,0.9621705
28029,0.37082842,0.48477915
28030,0.65785503,0.8787353
28031,0.0047138953,0.09041861
28032,0.0726361,0.5044627
28033,0.2718655,0.064860284
28034,0.577762,0.7190669
28035,0.2045096,0.28402275
28036,0.097608745,0.35679847
28037,0.0202989,0.67770827
28038,0.033232242,0.16267595
28039,0.12137122,0.3990337
28040,0.20568971,0.91859984
28041,0.05633484,0.87640715
28042,0.06847589,0.17615035
28043,0.6141925,0.81694424
28044,0.11706504,0.11664339
28045,0.22014822,0.66131425
28046,0.098824784,0.42052293
28047,0.30982086,0.77395517
28048,0.08025743,0.04867836
28049,0.042741314,0.88129807
28050,0.056741606,0.2139399
28051,0.12380337,0.7071441
28052,0.42150998,0.8520701
28053,0.0637923,0.18055229
28054,0.21548487,0.082330406
28055,0.112055965,0.3124255
28056,0.49681285,0.8678516
28057,0.058633383,0.8249989
28058,0.014482649,0.27584612
28059,0.08429867,0.25060704
28060,0.04063399,0.19652951
28061,0.10718382,0.27690494
28062,0.31679615,0.58925635
28063,0.19489582,0.25419754
28064,0.04729197,0.51739514
28065,0.1082837,0.23360291
28066,0.18213823,0.715961
28067,0.14732292,0.813586
28068,0.2400622,0.08300425
28069,0.057607125,0.6445738
28070,0.1507802,0.66045433
28071,0.18772395,0.6325872
28072,0.11612626,0.25723514
28073,0.0552531,0.17178833
28074,0.35567468,0.5284164
28075,0.09038445,0.1911656
28076,0.07023867,0.4810888
28077,0.14807527,0.23654686
28078,0.11668516,0.7614368
28079,0.24383728,0.8239687
28080,0.048198055,0.11291621
28081,0.22842284,0.8213589
28082,0.2355223,0.60096836
28083,0.010874272,0.010052195
28084,0.04822263,0.118125096
28085,0.45198458,0.13094114
28086,0.3186561,0.778164
28087,0.06445282,0.84567034
28088,0.14613308,0.65404856
28089,0.01408239,0.113252476
28090,0.01988293,0.5756228
28091,0.059001483,0.23087
28092,0.014983315,0.06115233
28093,0.06971851,0.47430858
28094,0.048956655,0.61764884
28095,0.7812062,0.8017913
28096,0.40911558,0.80771756
28097,0.050248165,0.0646279
28098,0.29205862,0.7487183
28099,0.048088923,0.16921723
28100,0.054378375,0.15250872
28101,0.28917646,0.87487745
28102,0.10562351,0.13772094
28103,0.06773159,0.8713163
28104,0.24103728,0.89135444
28105,0.07034518,0.15339746
28106,0.039680414,0.47430858
28107,0.103957646,0.20201805
28108,0.50529766,0.50028193
28109,0.087692454,0.20193107
28110,0.28726968,0.9190366
28111,0.1086373,0.57210064
28112,0.29179326,0.6013755
28113,0.14386983,0.76554394
28114,0.050292354,0.10053057
28115,0.06500236,0.23681344
28116,0.023021612,0.32885697
28117,0.24613911,0.20339864
28118,0.24320531,0.16275842
28119,0.48257682,0.5774731
28120,0.6690788,0.54557014
28121,0.67440796,0.91045856
28122,0.010336505,0.03663553
28123,0.07214024,0.089255735
28124,0.28916052,0.39870086
28125,0.15415873,0.4685744
28126,0.56338143,0.5247846
28127,0.19095556,0.46239316
28128,0.025157478,0.051924326
28129,0.39374107,0.80857885
28130,0.112917095,0.19520254
28131,0.06279728,0.15942599
28132,0.5314032,0.88866544
28133,0.10935775,0.9196812
28134,0.2623957,0.3405366
28135,0.09119144,0.8995109
28136,0.06324094,0.8262124
28137,0.08028767,0.17814857
28138,0.08505207,0.68813205
28139,0.35127178,0.88923
28140,0.718735,0.86880445
28141,0.0071938764,0.011671418
28142,0.049260054,0.16019654
28143,0.24661085,0.19351965
28144,0.08192328,0.86338115
28145,0.28722966,0.46428126
28146,0.0315353,0.11048365
28147,0.06807678,0.35284758
28148,0.59252775,0.5741712
28149,0.020531666,0.08867219
28150,0.15149668,0.7145153
28151,0.05106362,0.60538495
28152,0.249278,0.43908912
28153,0.04352028,0.11054864
28154,0.025292628,0.07674553
28155,0.031558756,0.634998
28156,0.010311352,0.57871574
28157,0.09803849,0.43771395
28158,0.36207694,0.7922765
28159,0.47627655,0.7898194
28160,0.09944881,0.1538192
28161,0.1345421,0.5600153
28162,0.21279179,0.90320927
28163,0.18725848,0.22472642
28164,0.47313878,0.76328963
28165,0.07937252,0.15051788
28166,0.732283,0.88576376
28167,0.104228646,0.48988798
28168,0.3419046,0.7838027
28169,0.02423829,0.11813574
28170,0.12485929,0.5382912
28171,0.28847483,0.28800154
28172,0.10345712,0.7157369
28173,0.009698524,0.043142837
28174,0.07176447,0.25558776
28175,0.084516704,0.7425561
28176,0.00204878,0.02204838
28177,0.23309024,0.26412207
28178,0.23096661,0.873443
28179,0.08416567,0.19291955
28180,0.1232705,0.22107233
28181,0.18580227,0.3552632
28182,0.07033454,0.35369065
28183,0.07338402,0.11524125
28184,0.010071264,0.07782514
28185,0.26907086,0.4746847
28186,0.10808231,0.4527247
28187,0.19385548,0.3809142
28188,0.09972128,0.1873973
28189,0.056945484,0.13516587
28190,0.15524273,0.2709744
28191,0.0032432075,0.006977454
28192,0.10148837,0.22177829
28193,0.046746217,0.90294695
28194,0.023605058,0.43075088
28195,0.29870442,0.8408166
28196,0.7333314,0.87790936
28197,0.1088704,0.48786712
28198,0.59520733,0.7413676
28199,0.11884715,0.47604567
28200,0.05060722,0.20517936
28201,0.08659918,0.16358654
28202,0.04893558,0.46632314
28203,0.5279331,0.7863398
28204,0.026612863,0.060737904
28205,0.5650871,0.24732801
28206,0.28792208,0.1939576
28207,0.5809971,0.6788924
28208,0.044096023,0.19052997
28209,0.52359045,0.66781086
28210,0.042992488,0.07463209
28211,0.7295952,0.72119915
28212,0.6350044,0.65979034
28213,0.87659687,0.9709463
28214,0.004822249,0.44844887
28215,0.5399276,0.5865754
28216,0.12577139,0.34290898
28217,0.018306168,0.111935414
28218,0.7799427,0.9234875
28219,0.20610258,0.080705225
28220,0.16390048,0.24916318
28221,0.16434053,0.13944705
28222,0.18573557,0.5972604
28223,0.25490597,0.9052357
28224,0.1425094,0.13989034
28225,0.24234906,0.47748348
28226,0.05439068,0.066478215
28227,0.15756486,0.9209093
28228,0.08541462,0.57735795
28229,0.7219008,0.53775287
28230,0.011856507,0.019387096
28231,0.69404316,0.8566145
28232,0.2883926,0.41025364
28233,0.15881884,0.5813833
28234,0.71614873,0.93982035
28235,0.018064719,0.08483581
28236,0.030983144,0.06514231
28237,0.11070407,0.20010975
28238,0.17531927,0.8098763
28239,0.14027222,0.32267147
28240,0.2921073,0.27611083
28241,0.04368884,0.05911438
28242,0.35032994,0.70156586
28243,0.0794596,0.13648203
28244,0.07503429,0.8337285
28245,0.029639192,0.73994035
28246,0.012190733,0.047109343
28247,0.7229054,0.20528176
28248,0.20697324,0.39037648
28249,0.05085862,0.18677469
28250,0.19908369,0.79941034
28251,0.13946398,0.79329026
28252,0.09660809,0.20741859
28253,0.27748767,0.8415204
28254,0.168884,0.21582013
28255,0.17950751,0.47430858
28256,0.81556183,0.63636404
28257,0.03771512,0.16925223
28258,0.056460213,0.07202806
28259,0.05753689,0.82276696
28260,0.28246585,0.17818725
28261,0.77089065,0.6243266
28262,0.04318717,0.16576643
28263,0.081568,0.16089725
28264,0.47949216,0.7369551
28265,0.091118366,0.61242056
28266,0.002260984,0.0155038815
28267,0.110392995,0.68270445
28268,0.07022005,0.17199872
28269,0.23648183,0.3698088
28270,0.24019802,0.8303856
